Time [s],Channel 5,Channel 6
13160.872260816,0,1
13160.874673834,0,0
13161.342267668,0,1
13161.344680684,0,0
13161.812274460,0,1
13161.814687726,0,0
13162.282281322,0,1
13162.284694588,0,0
13162.752288256,0,1
13162.754701274,0,0
13163.222295078,0,1
13163.224708344,0,0
13163.692302000,0,1
13163.694715266,0,0
13164.162308848,0,1
13164.164721864,0,0
13164.632315712,0,1
13164.634728728,0,0
13165.102322576,0,1
13165.104735842,0,0
13165.572329412,0,1
13165.574742678,0,0
13166.042336318,0,1
13166.044749334,0,0
13166.512343210,0,1
13166.514756226,0,0
13166.982350022,0,1
13166.984763288,0,0
13167.452356912,0,1
13167.454769928,0,0
13167.922363804,0,1
13167.924776822,0,0
13168.392370638,0,1
13168.394783904,0,0
13168.862377512,0,1
13168.864790778,0,0
13169.332384394,0,1
13169.333654072,1,1
13169.336286176,0,1
13169.336321658,0,0
13169.802391316,0,1
13169.804804582,0,0
13170.272398182,0,1
13170.274811448,0,0
13170.742405074,0,1
13170.744818092,0,0
13171.212411952,0,1
13171.214825218,0,0
13171.682418820,0,1
13171.684832086,0,0
13172.152425720,0,1
13172.154838736,0,0
13172.622432594,0,1
13172.624845612,0,0
13173.092439414,0,1
13173.094852680,0,0
13173.562446262,0,1
13173.564859530,0,0
13174.032453162,0,1
13174.034866178,0,0
13174.502460052,0,1
13174.504873070,0,0
13174.972466850,0,1
13174.974880116,0,0
13175.442473798,0,1
13175.444886814,0,0
13175.912480660,0,1
13175.914893676,0,0
13176.382487482,0,1
13176.384900748,0,0
13176.852494352,0,1
13176.854907618,0,0
13177.322501254,0,1
13177.324914270,0,0
13177.792508144,0,1
13177.794921160,0,0
13178.262514976,0,1
13178.264928244,0,0
13178.732521884,0,1
13178.734934900,0,0
13179.202528752,0,1
13179.204941768,0,0
13179.672535510,0,1
13179.673805202,1,1
13179.676436762,0,1
