time_s,node,asn,src,err_ns
5503.071987351999,leaf,549994,frame,0
5512.002055823,leaf,550887,frame,16000
5521.401146336,leaf,551827,frame,0
5530.8012022660005,leaf,552767,frame,-16000
5540.671327278999,leaf,553754,frame,16000
5550.071400667,leaf,554694,frame,0
5559.471464388,leaf,555634,frame,-16000
5567.461484233,leaf,556433,frame,16000
5575.451536119,leaf,557232,frame,0
5584.3815984640005,leaf,558125,frame,-16000
5591.9016498910005,leaf,558877,frame,0
5600.831720069999,leaf,559770,frame,16000
5609.291771832,leaf,560616,frame,-16000
5618.691861345,leaf,561556,frame,0
5627.621918982,leaf,562449,frame,16000
5637.022004245,leaf,563389,frame,-16000
5646.892070842,leaf,564376,frame,16000
5654.412143519,leaf,565128,frame,-16000
5662.8722792379995,leaf,565974,frame,16000
5672.741314002,leaf,566961,frame,-16000
5680.7313825129995,leaf,567760,frame,16000
5689.661447026,leaf,568653,frame,-16000
5697.181466702999,leaf,569405,frame,0
5707.051569299,leaf,570392,frame,0
5715.511632853,leaf,571238,frame,0
5723.031626863,leaf,571990,frame,16000
5731.961695209,leaf,572883,frame,-16000
5739.951773803,leaf,573682,frame,0
5747.941844647,leaf,574481,frame,16000
5756.871882409,leaf,575374,frame,-16000
5766.2719561310005,leaf,576314,frame,16000
5775.672028352,leaf,577254,frame,-16000
5784.602126739,leaf,578147,frame,0
5794.472192669,leaf,579134,frame,0
5802.46225593,leaf,579933,frame,0
5810.922333067,leaf,580779,frame,0
5818.4423693690005,leaf,581531,frame,16000
5827.841491882,leaf,582471,frame,-16000
5835.361512642,leaf,583223,frame,0
5844.761546780001,leaf,584163,frame,0
5853.691698709,leaf,585056,frame,16000
5862.621810388,leaf,585949,frame,-16000
5870.160801935001,leaf,586701,frame,0
5878.601798993,leaf,587547,frame,16000
5887.0618729630005,leaf,588393,frame,-16000
5896.461994851,leaf,589333,frame,0
5903.982006903,leaf,590085,frame,0
5914.322136084,leaf,591119,frame,0
5923.252135388,leaf,592012,frame,0
5931.242212066,leaf,592811,frame,0
5940.172301578,leaf,593704,frame,0
5950.042351716,leaf,594691,frame,0
5958.032435519,leaf,595490,frame,0
5966.492472989001,leaf,596336,frame,0
5976.361583878001,leaf,597323,frame,0
5984.8216586809995,leaf,598169,frame,16000
5992.81170115,leaf,598968,frame,-16000
6000.3317325769995,leaf,599720,frame,0
6008.321832296,leaf,600519,frame,0
6016.7818686830005,leaf,601365,frame,16000
6025.241916778,leaf,602211,frame,-16000
6034.642008666,leaf,603151,frame,16000
6042.632033052,leaf,603950,frame,-16000
6051.092109564,leaf,604796,frame,0
6059.552181157999,leaf,605642,frame,16000
6068.012234878,leaf,606488,frame,-16000
6076.942321682,leaf,607381,frame,16000
6085.872360111,leaf,608274,frame,-16000
6094.332440665,leaf,609120,frame,0
6104.202503261,leaf,610107,frame,0
6112.192581231,leaf,610906,frame,0
6121.59264266,leaf,611846,frame,0
6131.461789049,leaf,612833,frame,16000
6139.451818268,leaf,613632,frame,-16000
6146.971867654001,leaf,614384,frame,0
6155.4319039150005,leaf,615230,frame,16000
