Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 8,Channel 9
8304.225835348,0,1,1,1,0,1,0
8304.226179756,0,0,1,1,0,1,0
8304.226269860,0,0,1,1,1,1,0
8304.226399504,0,0,1,0,1,1,0
8305.185840640,1,0,1,0,1,1,0
8305.186185112,1,1,1,0,1,1,0
8305.186274008,1,1,1,0,0,1,0
8305.186403608,1,1,1,1,0,1,0
8305.235829200,0,1,1,1,0,1,0
8305.236174044,0,0,1,1,0,1,0
8305.236274212,0,0,1,1,1,1,0
8305.236403856,0,0,1,0,1,1,0
8306.195834524,1,0,1,0,1,1,0
8306.196179056,1,1,1,0,1,1,0
8306.196278456,1,1,1,0,0,1,0
8306.196408056,1,1,1,1,0,1,0
8306.226932412,0,1,1,1,0,1,0
8306.227276944,0,0,1,1,0,1,0
8306.227489632,0,0,0,1,0,1,0
8306.227505612,0,0,0,1,1,1,0
8306.227677800,0,0,0,1,1,1,1
8306.228417812,0,0,0,1,1,1,0
8306.228436188,0,0,0,1,1,0,0
8306.228946628,0,0,0,1,0,0,0
8306.229076248,0,0,0,0,0,0,0
8306.229488852,0,0,0,0,0,0,1
8306.230096972,0,0,0,0,0,1,1
8306.230097052,0,0,0,0,0,1,0
8306.245823024,1,0,0,0,0,1,0
8306.246167648,1,1,0,0,0,1,0
8306.246278584,1,1,0,0,1,1,0
8306.246408212,1,1,0,1,1,1,0
8307.205828424,0,1,0,1,1,1,0
8307.206172984,0,0,0,1,1,1,0
8307.206282740,0,0,0,1,0,1,0
8307.206412360,0,0,0,0,0,1,0
8307.255847404,1,0,0,0,0,1,0
8307.256191560,1,1,0,0,0,1,0
8307.256282936,1,1,0,0,1,1,0
8307.256412560,1,1,0,1,1,1,0
8308.215852772,0,1,0,1,1,1,0
8308.216197368,0,0,0,1,1,1,0
8308.216287124,0,0,0,1,0,1,0
8308.216416744,0,0,0,0,0,1,0
8308.265841260,1,0,0,0,0,1,0
8308.266185636,1,1,0,0,0,1,0
8308.266287324,1,1,0,0,1,1,0
8308.266416948,1,1,0,1,1,1,0
8309.225846620,0,1,0,1,1,1,0
8309.226191400,0,0,0,1,1,1,0
8309.226291468,0,0,0,1,0,1,0
8309.226421088,0,0,0,0,0,1,0
8309.227733688,0,0,0,0,0,1,1
8309.230357816,0,0,0,0,0,0,1
8309.230357876,0,0,0,0,0,0,0
8309.275835084,1,0,0,0,0,0,0
8309.276179708,1,1,0,0,0,0,0
8309.276291520,1,1,0,0,1,0,0
8309.276421144,1,1,0,1,1,0,0
8310.235840484,0,1,0,1,1,0,0
8310.236185048,0,0,0,1,1,0,0
8310.236295740,0,0,0,1,0,0,0
8310.236425360,0,0,0,0,0,0,0
8310.285859492,1,0,0,0,0,0,0
8310.286203900,1,1,0,0,0,0,0
8310.286295960,1,1,0,0,1,0,0
8310.286425584,1,1,0,1,1,0,0
8311.245864848,0,1,0,1,1,0,0
8311.246209068,0,0,0,1,1,0,0
8311.246300072,0,0,0,1,0,0,0
8311.246429692,0,0,0,0,0,0,0
8311.295853356,1,0,0,0,0,0,0
8311.296197984,1,1,0,0,0,0,0
8311.296300232,1,1,0,0,1,0,0
8311.296429856,1,1,0,1,1,0,0
8312.255858692,0,1,0,1,1,0,0
8312.256203224,0,0,0,1,1,0,0
8312.256304416,0,0,0,1,0,0,0
8312.256434036,0,0,0,0,0,0,0
8312.305847168,1,0,0,0,0,0,0
8312.306191888,1,1,0,0,0,0,0
8312.306304640,1,1,0,0,1,0,0
8312.306434264,1,1,0,1,1,0,0
8313.265852544,0,1,0,1,1,0,0
8313.266197168,0,0,0,1,1,0,0
8313.266308800,0,0,0,1,0,0,0
8313.266438420,0,0,0,0,0,0,0
8313.315871604,1,0,0,0,0,0,0
8313.316216448,1,1,0,0,0,0,0
8313.316309012,1,1,0,0,1,0,0
8313.316438636,1,1,0,1,1,0,0
8314.275876896,0,1,0,1,1,0,0
8314.276221524,0,0,0,1,1,0,0
8314.276313152,0,0,0,1,0,0,0
8314.276442772,0,0,0,0,0,0,0
8314.325865384,1,0,0,0,0,0,0
8314.326209852,1,1,0,0,0,0,0
8314.326313352,1,1,0,0,1,0,0
8314.326442976,1,1,0,1,1,0,0
8315.285870744,0,1,0,1,1,0,0
8315.286215368,0,0,0,1,1,0,0
8315.286317500,0,0,0,1,0,0,0
8315.286447120,0,0,0,0,0,0,0
8315.335889776,1,0,0,0,0,0,0
8315.336234340,1,1,0,0,0,0,0
8315.336317652,1,1,0,0,1,0,0
8315.336447276,1,1,0,1,1,0,0
8316.295864632,0,1,0,1,1,0,0
8316.296209352,0,0,0,1,1,0,0
8316.296321856,0,0,0,1,0,0,0
8316.296451476,0,0,0,0,0,0,0
8316.326962460,1,0,0,0,0,0,0
8316.327306964,1,1,0,0,0,0,0
8316.327533084,1,1,1,0,0,0,0
8316.327549088,1,1,1,0,1,0,0
8316.327721272,1,1,1,0,1,0,1
8316.328461284,1,1,1,0,1,0,0
8316.328479644,1,1,1,0,1,1,0
8316.328990100,1,1,1,0,0,1,0
8316.329119700,1,1,1,1,0,1,0
8316.329532324,1,1,1,1,0,1,1
8316.330140464,1,1,1,1,0,0,1
8316.330140524,1,1,1,1,0,0,0
8316.345883660,0,1,1,1,0,0,0
8316.346228380,0,0,1,1,0,0,0
8316.346322052,0,0,1,1,1,0,0
8316.346451692,0,0,1,0,1,0,0
8317.305888980,1,0,1,0,1,0,0
8317.306233608,1,1,1,0,1,0,0
8317.306326192,1,1,1,0,0,0,0
8317.306455792,1,1,1,1,0,0,0
8317.355877456,0,1,1,1,0,0,0
8317.356221676,0,0,1,1,0,0,0
8317.356326408,0,0,1,1,1,0,0
8317.356456048,0,0,1,0,1,0,0
8318.315882828,1,0,1,0,1,0,0
8318.316227236,1,1,1,0,1,0,0
8318.316330572,1,1,1,0,0,0,0
8318.316460172,1,1,1,1,0,0,0
8318.365901828,0,1,1,1,0,0,0
8318.366246264,0,0,1,1,0,0,0
