Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 8,Channel 9
2929.237575092,0,1,1,1,1,0,0
2929.267007008,1,1,1,1,1,0,0
2929.267351464,1,0,1,1,1,0,0
2929.267445968,1,0,1,1,0,0,0
2929.267575588,1,0,1,0,0,0,0
2930.248100640,0,0,1,0,0,0,0
2930.248445404,0,1,1,0,0,0,0
2930.248671668,0,1,0,0,0,0,0
2930.248687652,0,1,0,0,1,0,0
2930.248859840,0,1,0,0,1,0,1
2930.251487840,0,1,0,0,1,0,0
2930.251506200,0,1,0,0,1,1,0
2930.277031748,1,1,0,0,1,1,0
2930.277376612,1,0,0,0,1,1,0
2930.277460992,1,0,0,0,0,1,0
2930.277590592,1,0,0,1,0,1,0
2931.257026812,0,0,0,1,0,1,0
2931.257371608,0,1,0,1,0,1,0
2931.257475544,0,1,0,1,1,1,0
2931.257605188,0,1,0,0,1,1,0
2931.287026032,1,1,0,0,1,1,0
2931.287370768,1,0,0,0,1,1,0
2931.287476024,1,0,0,0,0,1,0
2931.287605624,1,0,0,1,0,1,0
2932.267051572,0,0,0,1,0,1,0
2932.267396304,0,1,0,1,0,1,0
2932.267490556,0,1,0,1,1,1,0
2932.267620196,0,1,0,0,1,1,0
2932.297050736,1,1,0,0,1,1,0
2932.297395596,1,0,0,0,1,1,0
2932.297491040,1,0,0,0,0,1,0
2932.297620640,1,0,0,1,0,1,0
2933.277076340,0,0,0,1,0,1,0
2933.277421168,0,1,0,1,0,1,0
2933.277505608,0,1,0,1,1,1,0
2933.277635248,0,1,0,0,1,1,0
2933.307075600,1,1,0,0,1,1,0
2933.307420336,1,0,0,0,1,1,0
2933.307506032,1,0,0,0,0,1,0
2933.307635632,1,0,0,1,0,1,0
2934.287070644,0,0,0,1,0,1,0
2934.287415252,0,1,0,1,0,1,0
2934.287520568,0,1,0,1,1,1,0
2934.287650208,0,1,0,0,1,1,0
2934.317069848,1,1,0,0,1,1,0
2934.317414616,1,0,0,0,1,1,0
2934.317520996,1,0,0,0,0,1,0
2934.317650600,1,0,0,1,0,1,0
2935.297095428,0,0,0,1,0,1,0
2935.297439848,0,1,0,1,0,1,0
2935.297535536,0,1,0,1,1,1,0
2935.297665180,0,1,0,0,1,1,0
2935.327094608,1,1,0,0,1,1,0
2935.327439628,1,0,0,0,1,1,0
2935.327536072,1,0,0,0,0,1,0
2935.327665672,1,0,0,1,0,1,0
2936.307120216,0,0,0,1,0,1,0
2936.307464576,0,1,0,1,0,1,0
2936.307550636,0,1,0,1,1,1,0
2936.307680280,0,1,0,0,1,1,0
2936.337119412,1,1,0,0,1,1,0
2936.337464116,1,0,0,0,1,1,0
2936.337551060,1,0,0,0,0,1,0
2936.337680664,1,0,0,1,0,1,0
2937.317114408,0,0,0,1,0,1,0
2937.317458924,0,1,0,1,0,1,0
2937.317565548,0,1,0,1,1,1,0
2937.317695192,0,1,0,0,1,1,0
2937.347113664,1,1,0,0,1,1,0
2937.347458652,1,0,0,0,1,1,0
2937.347566096,1,0,0,0,0,1,0
2937.347695696,1,0,0,1,0,1,0
2937.349008440,1,0,0,1,0,1,1
2937.349744576,1,0,0,1,0,0,1
2937.349744640,1,0,0,1,0,0,0
2937.350431556,1,0,0,1,1,0,0
2937.350561180,1,0,1,1,1,0,0
2937.350733304,1,0,1,1,1,0,1
2937.351345320,1,0,1,1,1,0,0
2937.351363676,1,0,1,1,1,1,0
2938.327139212,0,0,1,1,1,1,0
2938.327483664,0,1,1,1,1,1,0
2938.327580624,0,1,1,1,0,1,0
2938.327710244,0,1,1,0,0,1,0
2938.357138436,1,1,1,0,0,1,0
2938.357483360,1,0,1,0,0,1,0
2938.357581028,1,0,1,0,1,1,0
2938.357710652,1,0,1,1,1,1,0
2939.338232132,0,0,1,1,1,1,0
2939.338576836,0,1,1,1,1,1,0
2939.338806728,0,1,0,1,1,1,0
2939.338822736,0,1,0,1,0,1,0
2939.338994896,0,1,0,1,0,1,1
2939.341622900,0,1,0,1,0,1,0
2939.341641276,0,1,0,1,0,0,0
2939.367163216,1,1,0,1,0,0,0
2939.367507856,1,0,0,1,0,0,0
2939.367596092,1,0,0,1,1,0,0
2939.367725732,1,0,0,0,1,0,0
2940.347158228,0,0,0,0,1,0,0
2940.347502932,0,1,0,0,1,0,0
2940.347610640,0,1,0,0,0,0,0
2940.347740244,0,1,0,1,0,0,0
2940.377157496,1,1,0,1,0,0,0
2940.377502452,1,0,0,1,0,0,0
2940.377611120,1,0,0,1,1,0,0
2940.377740764,1,0,0,0,1,0,0
2941.357183008,0,0,0,0,1,0,0
2941.357527680,0,1,0,0,1,0,0
2941.357625640,0,1,0,0,0,0,0
2941.357755240,0,1,0,1,0,0,0
2941.387182192,1,1,0,1,0,0,0
2941.387526900,1,0,0,1,0,0,0
2941.387626132,1,0,0,1,1,0,0
2941.387755772,1,0,0,0,1,0,0
2942.367207756,0,0,0,0,1,0,0
2942.367552240,0,1,0,0,1,0,0
2942.367640636,0,1,0,0,0,0,0
2942.367770236,0,1,0,1,0,0,0
2942.397206992,1,1,0,1,0,0,0
2942.397551884,1,0,0,1,0,0,0
2942.397641120,1,0,0,1,1,0,0
2942.397770760,1,0,0,0,1,0,0
2943.377202040,0,0,0,0,1,0,0
2943.377546616,0,1,0,0,1,0,0
2943.377655704,0,1,0,0,0,0,0
2943.377785304,0,1,0,1,0,0,0
2943.407201252,1,1,0,1,0,0,0
2943.407545520,1,0,0,1,0,0,0
2943.407656128,1,0,0,1,1,0,0
2943.407785772,1,0,0,0,1,0,0
2944.387226808,0,0,0,0,1,0,0
2944.387571608,0,1,0,0,1,0,0
2944.387670692,0,1,0,0,0,0,0
2944.387800292,0,1,0,1,0,0,0
2944.417226024,1,1,0,1,0,0,0
2944.417570540,1,0,0,1,0,0,0
2944.417671088,1,0,0,1,1,0,0
2944.417800728,1,0,0,0,1,0,0
2945.397251572,0,0,0,0,1,0,0
2945.397596184,0,1,0,0,1,0,0
2945.397685768,0,1,0,0,0,0,0
2945.397815368,0,1,0,1,0,0,0
2945.427250816,1,1,0,1,0,0,0
2945.427595896,1,0,0,1,0,0,0
2945.427686128,1,0,0,1,1,0,0
2945.427815772,1,0,0,0,1,0,0
2946.407245880,0,0,0,0,1,0,0
2946.407590300,0,1,0,0,1,0,0
2946.407700700,0,1,0,0,0,0,0
2946.407830300,0,1,0,1,0,0,0
2946.437245060,1,1,0,1,0,0,0
2946.437589452,1,0,0,1,0,0,0
2946.437701124,1,0,0,1,1,0,0
2946.437830768,1,0,0,0,1,0,0
2946.439143616,1,0,0,0,1,0,1
2946.439879736,1,0,0,0,1,1,1
2946.439879816,1,0,0,0,1,1,0
2946.440566756,1,0,0,0,0,1,0
2946.440696356,1,0,1,0,0,1,0
2946.440868480,1,0,1,0,0,1,1
2946.441480496,1,0,1,0,0,1,0
2946.441498868,1,0,1,0,0,0,0
2947.417270628,0,0,1,0,0,0,0
2947.417615296,0,1,1,0,0,0,0
2947.417715672,0,1,1,0,1,0,0
2947.417845296,0,1,1,1,1,0,0
2947.447269808,1,1,1,1,1,0,0
2947.447614828,1,0,1,1,1,0,0
2947.447716208,1,0,1,1,0,0,0
2947.447845828,1,0,1,0,0,0,0
2948.427295392,0,0,1,0,0,0,0
2948.427640472,0,1,1,0,0,0,0
2948.427730720,0,1,1,0,1,0,0
2948.427860344,0,1,1,1,1,0,0
2948.457294636,1,1,1,1,1,0,0
2948.457639688,1,0,1,1,1,0,0
2948.457731192,1,0,1,1,0,0,0
2948.457860812,1,0,1,0,0,0,0
2949.438388288,0,0,1,0,0,0,0
2949.438732708,0,1,1,0,0,0,0
2949.438956788,0,1,0,0,0,0,0
2949.438972832,0,1,0,0,1,0,0
2949.439145020,0,1,0,0,1,0,1
2949.441773020,0,1,0,0,1,0,0
2949.441791380,0,1,0,0,1,1,0
2949.467288896,1,1,0,0,1,1,0
2949.467633632,1,0,0,0,1,1,0
2949.467746200,1,0,0,0,0,1,0
2949.467875800,1,0,0,1,0,1,0
2950.447314400,0,0,0,1,0,1,0
2950.447659196,0,1,0,1,0,1,0
2950.447760696,0,1,0,1,1,1,0
